ACQUISITION_COST,AGE_RANGE,ANNUAL_INCOME,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,IMPORTANCE_LEVEL_CODE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_CHILDREN,PREFERRED_COMMUNICATION_FORM,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,WALLET_SHARE_PERCENTAGE
44.12785065912162,23 to 30,91221.0,1992,mail,High,687.5096967441941,2014-08-20,Moderate,1394,2016-02-28,2016-02-28,High School,2016-02-28,Unemployed,3,Male,True,TRUE,Low priority,False,126679,Married,Accumulating,1368.315,4561.05,1,Email,English,English,Lawyer,Capital Acquisition,High,2016-02-28,67,neutral,True,Active,2016-02-28,44
45.08000671431916,40 to 55,86596.0,1974,email,Medium,650.381243286848,2015-10-06,Moderate,1395,2018-09-14,2018-09-14,College,2018-09-14,Employed,4,Male,True,TRUE,High priority,True,62860,Married,Accumulating,1298.94,4329.8,2,Email,English,English,Accountant,Estate Planning,Very High,2018-09-14,67,satisfied,False,Active,2018-09-14,41
17.796989531749833,40 to 55,111801.0,1964,phone,Low,671.2451858156106,2015-04-22,Growth,1396,2017-12-22,2017-12-22,University,2017-12-22,Employed,4,Male,True,TRUE,High priority,False,143483,Married,Accumulating,1677.0149999999996,5590.049999999999,2,Teleconference,English,English,Data Scientist,Philanthropy,Very Low,2017-12-22,67,satisfied,False,Active,2017-12-22,32
66.3114932953964,30 to 40,59209.0,1984,email,High,652.9138811060527,2015-04-30,Conserviti,1397,2017-09-03,2017-09-03,High School,2017-09-03,Employed,3,Male,False,TRUE,Low priority,True,123549,Married,Accumulating,888.1350000000001,2960.4500000000003,1,Email,English,English,Lawyer,Capital Acquisition,High,2017-09-03,67,neutral,False,Active,2017-09-03,2
79.4268739536632,65 and over,45714.0,1995,mail,Very High,726.6213575006657,2014-01-16,Conserviti,1398,2016-04-24,2016-04-24,High School,2016-04-24,Unemployed,3,Male,True,TRUE,Low priority,True,78210,Married,Starting,685.7099999999999,2285.7,1,Email,English,English,Trades person,Education Planning,Very High,2016-04-24,67,dissatisfied,True,Active,2016-04-24,12
1.6312225638878721,23 to 30,56860.0,1989,email,Very High,687.0134068886825,2015-06-20,Conserviti,1399,2016-07-23,2016-07-23,High School,2016-07-23,Employed,3,Male,True,TRUE,Low priority,False,94142,Married,Starting,852.9,2843.0,1,Email,English,English,Lawyer,Education Planning,Low,2016-07-23,67,neutral,False,Active,2016-07-23,48
46.47682431269229,40 to 55,66529.0,1976,none,High,703.6009631666172,2015-07-02,Moderate,1400,2016-08-24,2016-08-24,College,2016-08-24,Employed,4,Male,False,TRUE,Low priority,False,62585,Married,Accumulating,997.9350000000001,3326.4500000000003,2,Email,English,English,Physician,Capital Acquisition,Very High,2016-08-24,67,satisfied,True,Active,2016-08-24,24
82.68382441076885,40 to 55,83011.25,1964,email,Medium,664.6892043960022,2015-09-02,Moderate,1401,2016-03-07,2016-03-07,University,2018-03-07,Homemaker,4,Female,True,TRUE,High priority,True,124570,Married,Accumulating,1245.16875,4150.5625,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,2016-03-07,67,satisfied,False,Inactive,2018-03-07,47
12.488441315038717,55 to 65,90289.0,1960,email,Low,751.7348379192274,2015-11-11,Growth,1402,2016-09-22,2016-09-22,University,2016-09-22,Homemaker,4,Female,True,TRUE,High priority,False,111820,Married,Accumulating,1354.3349999999998,4514.45,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,2016-09-22,67,very satisfied,False,Active,2016-09-22,58
33.946427645255326,40 to 55,117318.0,1976,email,Low,727.9834420345483,2015-04-15,Growth,1403,2017-06-04,2017-06-04,College,2017-06-04,Employed,4,Male,True,TRUE,High priority,True,64521,Married,Accumulating,1759.7700000000002,5865.900000000001,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2017-06-04,67,satisfied,True,Active,2017-06-04,65
98.04587645430406,65 and over,94657.0,1937,email,Very Low,690.1486919002024,2015-01-09,Growth,1404,2016-08-28,2016-08-28,Professional,2016-08-28,Selfemployed,1,Female,True,TRUE,Normal priority,True,110202,Divorced,Accumulating,1419.8549999999998,4732.849999999999,0,In Person,English,English,Professor,Increase Net Worth,Low,2016-08-28,67,very satisfied,False,Active,2016-08-28,2
14.267392576183408,55 to 65,57230.0,1960,none,Medium,797.82468819978,2015-05-21,Moderate,1405,2017-06-16,2017-06-16,University,2017-06-16,Homemaker,4,Female,True,TRUE,High priority,True,52905,Married,Accumulating,858.4499999999999,2861.5,2,Email,English,English,Accountant,Estate Planning,Medium,2017-06-16,67,satisfied,False,Active,2017-06-16,30
52.8481776188402,40 to 55,76487.0,1968,phone,Medium,724.6066387462809,2015-04-21,Moderate,1406,2016-12-22,2016-12-22,University,2016-12-22,Homemaker,4,Male,False,TRUE,High priority,True,142723,Married,Accumulating,1147.3049999999998,3824.35,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2016-12-22,67,satisfied,True,Active,2016-12-22,6
9.586701491237864,30 to 40,96196.0,1981,none,Medium,795.2934848753354,2017-07-03,Moderate,1407,2018-07-24,2018-07-24,College,2018-07-24,Employed,3,Male,False,TRUE,Low priority,True,107779,Married,Accumulating,1442.94,4809.8,1,Email,English,English,Physician,Capital Acquisition,Medium,2018-07-24,67,satisfied,False,Active,2018-07-24,23
32.44509109755661,23 to 30,111857.0,1993,mail,Medium,721.3776157321694,2016-06-30,Moderate,1408,2017-03-13,2017-03-13,High School,2017-03-13,Unemployed,3,Male,True,TRUE,Low priority,True,123379,Married,Accumulating,1677.8549999999998,5592.849999999999,1,Email,English,English,Lawyer,Capital Acquisition,Very High,2017-03-13,67,neutral,True,Active,2017-03-13,15
85.50955645591274,30 to 40,96316.25,1986,email,High,732.9596797037074,2016-07-23,Moderate,1409,2016-09-23,2016-09-23,High School,2018-09-23,Employed,2,Female,True,TRUE,Low priority,True,60580,Single,Accumulating,1444.7437499999999,4815.8125,1,Email,English,English,Lawyer,Capital Acquisition,Medium,2016-09-23,67,neutral,True,Inactive,2018-09-23,12
31.11325421720567,55 to 65,75789.0,1960,email,Medium,739.8685219963861,2015-05-04,Growth,1410,2016-04-10,2016-04-10,University,2016-04-10,Employed,4,Female,True,TRUE,High priority,True,54600,Married,Accumulating,1136.835,3789.4500000000003,2,Email,English,English,Accountant,Estate Planning,Very High,2016-04-10,67,satisfied,False,Active,2016-04-10,58
53.60522701609069,65 and over,129183.0,1946,phone,Very High,701.6639025159885,2015-08-27,Aggressive,1411,2017-03-21,2017-03-21,Professional,2017-03-21,Retired,1,Female,True,FALSE,Normal priority,False,126408,Single,Spending,1937.7450000000001,6459.150000000001,0,In Person,English,English,Professor,Increase Net Worth,Very High,2017-03-21,67,very satisfied,True,Active,2017-03-21,21
34.23245026390064,30 to 40,80663.0,1979,email,Medium,670.9023459178678,2014-06-10,Moderate,1412,2016-02-10,2016-02-10,College,2016-02-10,Employed,3,Male,False,TRUE,Low priority,True,104103,Married,Accumulating,1209.945,4033.1499999999996,1,Email,English,English,Physician,Capital Acquisition,High,2016-02-10,67,satisfied,False,Active,2016-02-10,22
72.66180469384716,40 to 55,96189.0,1965,none,Low,750.1309514237637,2014-05-06,Growth,1413,2016-01-11,2016-01-11,University,2016-01-11,Employed,4,Male,True,TRUE,High priority,False,128057,Married,Accumulating,1442.8349999999998,4809.45,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2016-01-11,67,satisfied,False,Active,2016-01-11,25
19.34002734676491,40 to 55,58045.0,1971,phone,High,749.2857931799327,2016-10-09,Conserviti,1414,2016-09-13,2016-09-13,University,2018-09-13,Employed,4,Female,True,TRUE,Low priority,False,127238,Married,Accumulating,870.675,2902.25,2,Email,English,English,Physician,Capital Acquisition,Low,2016-09-13,67,satisfied,False,Inactive,2018-09-13,35
1.043129485248712,65 and over,110635.0,1934,email,Very High,730.5210172837812,2015-12-15,Aggressive,1415,2016-08-01,2016-08-01,Professional,2016-08-01,Selfemployed,1,Female,True,FALSE,Normal priority,True,69276,Divorced,Spending,1659.5249999999999,5531.75,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-08-01,67,very satisfied,True,Active,2016-08-01,43
89.2121855446899,30 to 40,106770.0,1978,mail,Medium,763.5152488353415,2014-08-11,Growth,1416,2016-02-14,2016-02-14,College,2016-02-14,Employed,3,Male,True,TRUE,High priority,True,71258,Married,Accumulating,1601.55,5338.5,1,Email,English,English,Accountant,Estate Planning,High,2016-02-14,67,satisfied,False,Active,2016-02-14,74
64.36778357519692,40 to 55,106414.0,1969,none,Low,781.5257694632533,2016-06-30,Growth,1417,2017-06-13,2017-06-13,College,2017-06-13,Employed,4,Male,True,TRUE,High priority,True,139925,Married,Accumulating,1596.2099999999998,5320.7,2,Email,English,English,Accountant,Estate Planning,Very Low,2017-06-13,67,satisfied,True,Active,2017-06-13,6
9.87743405565491,40 to 55,80584.0,1967,mail,Medium,713.4858791225065,2016-09-06,Growth,1418,2017-12-18,2017-12-18,College,2017-12-18,Employed,4,Male,True,TRUE,High priority,True,118686,Married,Accumulating,1208.76,4029.2000000000003,2,Email,English,English,Accountant,Estate Planning,Very High,2017-12-18,67,satisfied,False,Active,2017-12-18,30
27.960404486387862,23 to 30,108051.25,1989,none,High,696.7336750400715,2017-02-24,Moderate,1419,2016-06-23,2016-06-23,High School,2018-06-23,Employed,2,Female,True,TRUE,Low priority,False,91160,Divorced,Accumulating,1620.76875,5402.5625,1,Email,English,English,Lawyer,Capital Acquisition,Very High,2016-06-23,67,neutral,False,Inactive,2018-06-23,53
75.52834669206247,55 to 65,69980.0,1955,none,Medium,685.9667941642116,2015-10-26,Growth,1420,2016-08-28,2016-08-28,University,2016-08-28,Employed,2,Female,False,TRUE,High priority,True,114614,Married,Accumulating,1049.7,3499.0,0,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2016-08-28,67,satisfied,False,Active,2016-08-28,70
28.94318714884323,65 and over,144493.0,1934,mail,Very High,737.846120966201,2017-01-11,Aggressive,1421,2018-07-23,2018-07-23,Professional,2018-07-23,Selfemployed,1,Female,True,FALSE,Normal priority,True,106022,Divorced,Gifting,2167.395,7224.650000000001,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,2018-07-23,67,very dissatisfied,True,Active,2018-07-23,1
85.5734277551206,30 to 40,62107.0,1979,none,High,698.9288427385799,2015-03-31,Moderate,1422,2018-02-05,2018-02-05,College,2018-02-05,Employed,3,Male,True,TRUE,Low priority,False,131696,Married,Accumulating,931.6049999999999,3105.35,1,Email,English,English,Lawyer,Capital Acquisition,Very High,2018-02-05,67,neutral,False,Active,2018-02-05,41
77.76946000428562,23 to 30,67044.0,1993,none,Very High,675.1225668087488,2017-07-10,Conserviti,1423,2018-08-20,2018-08-20,High School,2018-08-20,Unemployed,3,Male,True,TRUE,Low priority,True,60216,Married,Starting,1005.6600000000001,3352.2000000000003,1,Email,English,English,Trades person,Education Planning,Very High,2018-08-20,67,neutral,True,Active,2018-08-20,9
13.872146170635407,55 to 65,118877.0,1952,mail,Very Low,723.8840030199882,2016-09-30,Growth,1424,2017-05-20,2017-05-20,PhD,2017-05-20,Homemaker,1,Female,False,FALSE,High priority,True,100823,Single,Accumulating,1783.1549999999997,5943.849999999999,0,In Person,English,English,Professor,Increase Net Worth,Very Low,2017-05-20,67,very satisfied,True,Active,2017-05-20,14
6.320347131371798,23 to 30,126405.0,1987,phone,Low,799.5402457042734,2016-06-30,Growth,1425,2017-06-01,2017-06-01,High School,2017-06-01,Employed,3,Male,True,TRUE,High priority,True,60354,Married,Accumulating,1896.0749999999998,6320.25,1,Email,English,English,Accountant,Estate Planning,High,2017-06-01,67,satisfied,False,Active,2017-06-01,10
64.57729709734843,40 to 55,59581.0,1976,email,High,683.2884813655548,2015-10-20,Moderate,1426,2018-09-04,2018-09-04,College,2018-09-04,Employed,4,Male,True,TRUE,Low priority,False,112292,Married,Accumulating,893.7149999999999,2979.0499999999997,2,Email,English,English,Physician,Capital Acquisition,High,2018-09-04,67,satisfied,True,Active,2018-09-04,14
37.183970462897385,40 to 55,115725.0,1972,phone,Low,794.2365990315053,2015-08-22,Growth,1427,2017-05-17,2017-05-17,College,2017-05-17,Employed,4,Male,True,TRUE,High priority,False,82139,Married,Accumulating,1735.875,5786.25,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2017-05-17,67,satisfied,False,Active,2017-05-17,54
28.606227843678532,40 to 55,98674.0,1969,none,Low,796.8322715227212,2016-11-21,Growth,1428,2017-11-01,2017-11-01,University,2017-11-01,Employed,4,Male,True,TRUE,High priority,True,61938,Married,Accumulating,1480.11,4933.7,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,2017-11-01,67,satisfied,True,Active,2017-11-01,55
54.3961921384349,40 to 55,90611.0,1966,mail,Low,798.5915369871418,2014-01-15,Growth,1429,2016-05-05,2016-05-05,University,2016-05-05,Homemaker,4,Male,True,TRUE,High priority,True,57694,Married,Accumulating,1359.165,4530.55,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2016-05-05,67,satisfied,False,Active,2016-05-05,71
57.763798514199635,40 to 55,91509.0,1971,email,Medium,664.8017756630826,2014-07-22,Growth,1430,2016-01-03,2016-01-03,College,2016-01-03,Employed,4,Male,True,TRUE,High priority,True,62797,Married,Accumulating,1372.635,4575.45,2,Email,English,English,Accountant,Estate Planning,High,2016-01-03,67,satisfied,True,Active,2016-01-03,17
88.47850119823087,55 to 65,108323.0,1955,email,Low,761.944903262988,2015-06-14,Growth,1431,2016-10-18,2016-10-18,PhD,2016-10-18,Retired,1,Female,True,TRUE,High priority,True,132571,Single,Accumulating,1624.8449999999998,5416.15,0,Other,English,English,Professor,Increase Net Worth,Very High,2016-10-18,67,very satisfied,False,Active,2016-10-18,45
56.39140923136227,65 and over,124822.0,1934,phone,Very High,795.5951727729678,2015-11-07,Aggressive,1432,2016-05-19,2016-05-19,Professional,2016-05-19,Selfemployed,1,Female,True,FALSE,Normal priority,False,79713,Divorced,Spending,1872.3299999999997,6241.099999999999,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-05-19,67,very satisfied,True,Active,2016-05-19,39
35.29452409294045,65 and over,100538.0,1936,phone,Very High,753.2644039949201,2015-10-18,Aggressive,1433,2016-06-24,2016-06-24,Professional,2016-06-24,Selfemployed,1,Female,True,TRUE,Normal priority,True,107214,Divorced,Spending,1508.07,5026.9,0,In Person,English,English,Professor,Increase Net Worth,Low,2016-06-24,67,very satisfied,False,Active,2016-06-24,40
57.85656812601574,65 and over,140742.0,1941,mail,Very High,766.7389675001267,2015-09-03,Aggressive,1434,2018-03-13,2018-03-13,Professional,2018-03-13,Retired,1,Female,True,FALSE,Normal priority,False,59327,Single,Gifting,2111.1299999999997,7037.099999999999,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2018-03-13,67,very satisfied,False,Active,2018-03-13,61
82.93855880933624,30 to 40,79983.75,1986,email,High,765.7499081825595,2016-07-02,Conserviti,1435,2016-03-09,2016-03-09,High School,2018-03-09,Employed,2,Female,False,TRUE,Low priority,True,123139,Divorced,Accumulating,1199.75625,3999.1875,1,Email,English,English,Lawyer,Education Planning,Very High,2016-03-09,67,neutral,True,Inactive,2018-03-09,39
20.231701208606868,55 to 65,77897.0,1959,mail,Low,698.8778544034236,2015-02-13,Growth,1436,2017-07-24,2017-07-24,University,2017-07-24,Employed,4,Female,True,TRUE,High priority,True,49344,Married,Accumulating,1168.455,3894.85,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2017-07-24,67,satisfied,False,Active,2017-07-24,47
49.20475567828812,65 and over,89275.0,1949,phone,Low,669.0037673304746,2015-10-15,Growth,1437,2016-06-12,2016-06-12,PhD,2016-06-12,Homemaker,1,Female,True,TRUE,High priority,True,94820,Single,Accumulating,1339.125,4463.75,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,2016-06-12,67,very satisfied,False,Active,2016-06-12,40
76.38244623184865,65 and over,145442.5,1939,phone,Very High,665.735202737875,2016-01-15,Aggressive,1438,2016-02-18,2016-02-18,Professional,2018-02-17,Selfemployed,2,Male,True,FALSE,Normal priority,False,51182,Married,Spending,2181.6375,7272.125,0,In Person,English,English,Professor,Increase Net Worth,Very High,2016-02-18,67,very satisfied,False,Inactive,2018-02-17,3
44.66763013131588,65 and over,118596.0,1946,email,Very High,655.1248631823956,2014-05-07,Aggressive,1439,2016-02-13,2016-02-13,PhD,2016-02-13,Retired,1,Female,True,FALSE,Normal priority,True,50888,Single,Spending,1778.9399999999998,5929.799999999999,0,In Person,English,English,Professor,Increase Net Worth,Very Low,2016-02-13,67,very satisfied,True,Active,2016-02-13,38
78.90199021855459,40 to 55,68336.0,1971,email,Medium,659.8614527324901,2016-11-20,Moderate,1440,2017-10-12,2017-10-12,University,2017-10-12,Employed,4,Male,True,TRUE,Low priority,True,57131,Married,Accumulating,1025.04,3416.7999999999997,2,Email,English,English,Accountant,Estate Planning,High,2017-10-12,67,satisfied,False,Active,2017-10-12,56
59.57452046632942,40 to 55,65704.0,1967,none,Medium,674.945386755608,2015-10-17,Moderate,1441,2016-11-30,2016-11-30,University,2016-11-30,Employed,4,Male,False,TRUE,High priority,False,113694,Married,Accumulating,985.5600000000001,3285.2000000000003,2,Email,English,English,Accountant,Estate Planning,Low,2016-11-30,67,satisfied,True,Active,2016-11-30,43
59.85351933147677,65 and over,110836.0,1945,email,Very Low,760.7540741232738,2014-10-26,Growth,1442,2016-05-03,2016-05-03,Professional,2016-05-03,Retired,1,Female,True,TRUE,Normal priority,True,111969,Single,Accumulating,1662.5399999999997,5541.799999999999,0,In Person,English,English,Professor,Increase Net Worth,Very High,2016-05-03,67,very satisfied,False,Active,2016-05-03,63
54.97776285880319,65 and over,106067.0,1945,mail,Very Low,712.8577070174342,2014-09-13,Growth,1443,2016-10-17,2016-10-17,Professional,2016-10-17,Retired,1,Female,True,TRUE,High priority,False,68828,Single,Accumulating,1591.0049999999999,5303.349999999999,0,In Person,English,English,Professor,Increase Net Worth,Very Low,2016-10-17,67,very satisfied,False,Active,2016-10-17,61
16.2089938604029,65 and over,84939.0,1946,mail,Low,680.6304118163216,2016-10-31,Growth,1444,2017-03-14,2017-03-14,PhD,2017-03-14,Homemaker,1,Female,True,TRUE,High priority,True,51138,Single,Accumulating,1274.0849999999998,4246.95,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Medium,2017-03-14,67,very satisfied,True,Active,2017-03-14,8
6.515110259821015,65 and over,142957.0,1939,none,Very High,689.5935499975534,2014-11-01,Aggressive,1445,2016-01-11,2016-01-11,Professional,2016-01-11,Selfemployed,1,Female,False,FALSE,Normal priority,True,63641,Divorced,Gifting,2144.3549999999996,7147.849999999999,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2016-01-11,67,very satisfied,True,Active,2016-01-11,32
59.20455800770834,23 to 30,60117.0,1988,phone,Very High,756.1546934080368,2015-02-03,Conserviti,1446,2018-09-02,2018-09-02,High School,2018-09-02,Employed,3,Male,False,TRUE,Low priority,False,91020,Married,Starting,901.755,3005.85,1,Email,English,English,Lawyer,Education Planning,Very High,2018-09-02,67,neutral,False,Active,2018-09-02,75
56.9001907408497,65 and over,134438.0,1948,mail,Very High,729.2878268047318,2015-11-24,Aggressive,1447,2016-05-04,2016-05-04,PhD,2016-05-04,Homemaker,1,Female,True,FALSE,Normal priority,True,125670,Single,Spending,2016.5700000000002,6721.900000000001,0,In Person,English,English,Professor,Increase Net Worth,Low,2016-05-04,67,very satisfied,True,Active,2016-05-04,50
38.640142042480186,40 to 55,93563.0,1965,email,Low,761.7217718121647,2015-03-27,Growth,1448,2017-01-30,2017-01-30,University,2017-01-30,Homemaker,4,Male,False,TRUE,High priority,False,82734,Married,Accumulating,1403.445,4678.15,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,2017-01-30,67,satisfied,True,Active,2017-01-30,15
91.77769910476755,40 to 55,101253.0,1976,email,Medium,791.3924906783861,2015-03-10,Growth,1449,2017-06-16,2017-06-16,College,2017-06-16,Employed,4,Male,True,TRUE,High priority,False,139945,Married,Accumulating,1518.7949999999998,5062.65,2,Email,English,English,Physician,Capital Acquisition,Very High,2017-06-16,67,satisfied,True,Active,2017-06-16,56
97.75748610514266,65 and over,100909.0,1948,none,Very Low,702.9957422832755,2015-07-11,Growth,1450,2016-03-26,2016-03-26,PhD,2016-03-26,Retired,1,Female,True,TRUE,High priority,True,65360,Single,Accumulating,1513.635,5045.45,0,In Person,English,English,Professor,Increase Net Worth,Very Low,2016-03-26,67,very satisfied,False,Active,2016-03-26,3
14.780075512844792,55 to 65,71136.0,1954,none,Low,790.5843661447942,2016-03-12,Growth,1451,2018-07-21,2018-07-21,PhD,2018-07-21,Homemaker,2,Female,True,TRUE,High priority,True,127145,Married,Accumulating,1067.04,3556.7999999999997,0,Teleconference,English,English,Data Scientist,Estate Planning,Low,2018-07-21,67,satisfied,True,Active,2018-07-21,14
0.23774444041388082,65 and over,119238.0,1934,mail,Very High,721.858118293928,2016-04-07,Aggressive,1452,2018-05-24,2018-05-24,Professional,2018-05-24,Selfemployed,1,Female,True,FALSE,Normal priority,True,139081,Divorced,Spending,1788.5700000000002,5961.900000000001,0,In Person,English,English,Software Developer,Retirement Planning,Very High,2018-05-24,67,very satisfied,True,Active,2018-05-24,61
75.65918951043199,55 to 65,77113.0,1959,email,Low,796.9068705561729,2014-03-05,Growth,1453,2016-04-10,2016-04-10,PhD,2016-04-10,Homemaker,3,Female,False,TRUE,High priority,False,93684,Single,Accumulating,1156.695,3855.6499999999996,2,Teleconference,English,English,Data Scientist,Philanthropy,Low,2016-04-10,67,satisfied,False,Active,2016-04-10,67
26.493777840426603,55 to 65,67702.0,1958,email,Medium,662.6960947669792,2015-12-22,Growth,1454,2016-03-08,2016-03-08,PhD,2016-03-08,Homemaker,4,Female,False,TRUE,High priority,False,90630,Married,Accumulating,1015.53,3385.1,2,Teleconference,English,English,Data Scientist,Estate Planning,Low,2016-03-08,67,satisfied,False,Active,2016-03-08,54
31.762162641424542,30 to 40,94751.25,1986,phone,High,705.1789545429723,2017-02-04,Moderate,1455,2016-01-27,2016-01-27,High School,2018-01-26,Employed,2,Female,True,TRUE,Low priority,False,61709,Single,Accumulating,1421.26875,4737.5625,1,Email,English,English,Lawyer,Capital Acquisition,Very Low,2016-01-27,67,neutral,True,Inactive,2018-01-26,54
22.403934110748853,55 to 65,126860.0,1961,none,Very Low,702.7608931008947,2015-09-22,Growth,1456,2016-04-03,2016-04-03,University,2016-04-03,Employed,4,Female,True,FALSE,High priority,False,85931,Married,Accumulating,1902.8999999999999,6343.0,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,2016-04-03,67,very satisfied,True,Active,2016-04-03,4
1.9452463458217513,30 to 40,131378.75,1980,mail,Medium,761.4122549773838,2015-11-05,Growth,1457,2016-02-20,2016-02-20,College,2018-02-19,Employed,2,Female,False,TRUE,High priority,False,123508,Single,Accumulating,1970.6812499999999,6568.9375,1,Email,English,English,Accountant,Estate Planning,Low,2016-02-20,67,satisfied,True,Inactive,2018-02-19,62
74.81241857846668,30 to 40,98155.0,1978,phone,Medium,699.3482954858807,2017-02-11,Growth,1458,2018-08-01,2018-08-01,College,2018-08-01,Employed,3,Male,True,TRUE,High priority,True,126045,Married,Accumulating,1472.325,4907.75,1,Email,English,English,Physician,Capital Acquisition,Very High,2018-08-01,67,satisfied,True,Active,2018-08-01,71
41.01555279424195,65 and over,108284.0,1941,phone,Very High,676.8680538718421,2015-01-04,Aggressive,1459,2017-07-06,2017-07-06,Professional,2017-07-06,Selfemployed,1,Female,True,TRUE,Normal priority,True,143251,Divorced,Spending,1624.26,5414.2,0,In Person,English,English,Professor,Increase Net Worth,Very High,2017-07-06,67,very satisfied,False,Active,2017-07-06,54
87.63777103007268,30 to 40,105137.0,1983,email,Medium,670.8466522201259,2016-10-29,Moderate,1460,2018-08-28,2018-08-28,High School,2018-08-28,Employed,3,Male,False,TRUE,Low priority,False,67909,Married,Accumulating,1577.0549999999998,5256.849999999999,1,Email,English,English,Physician,Capital Acquisition,Medium,2018-08-28,67,satisfied,True,Active,2018-08-28,10
20.923133934860466,40 to 55,75690.0,1976,email,Medium,700.2453852681633,2014-12-18,Moderate,1461,2016-06-08,2016-06-08,College,2016-06-08,Employed,4,Male,True,TRUE,Low priority,True,103610,Married,Accumulating,1135.35,3784.5,2,Email,English,English,Accountant,Estate Planning,Very High,2016-06-08,67,satisfied,False,Active,2016-06-08,12
39.0343476224135,23 to 30,49517.0,1991,mail,Very High,719.7806880395358,2016-01-07,Conserviti,1462,2017-02-11,2017-02-11,High School,2017-02-11,Unemployed,3,Male,True,TRUE,Low priority,False,74441,Married,Starting,742.755,2475.85,1,Email,English,English,Trades person,Education Planning,Very High,2017-02-11,67,neutral,True,Active,2017-02-11,58
90.10809219116385,55 to 65,122704.0,1953,mail,Very Low,680.6808702165569,2017-04-27,Growth,1463,2018-05-05,2018-05-05,PhD,2018-05-05,Homemaker,2,Female,True,FALSE,High priority,False,86599,Married,Accumulating,1840.56,6135.2,0,Other,English,English,Professor,Increase Net Worth,Medium,2018-05-05,67,very satisfied,True,Active,2018-05-05,4
65.9577111723711,65 and over,113037.5,1939,email,Very Low,654.0576505733272,2015-03-21,Growth,1464,2016-05-06,2016-05-06,Professional,2018-05-06,Retired,2,Male,True,TRUE,Normal priority,False,58436,Married,Accumulating,1695.5625,5651.875,0,In Person,English,English,Professor,Increase Net Worth,Low,2016-05-06,67,very satisfied,True,Inactive,2018-05-06,47
42.533789043227635,65 and over,58261.25,1994,email,Very High,781.8127786052414,2016-07-23,Conserviti,1465,2016-03-11,2016-03-11,High School,2018-03-11,Unemployed,2,Female,True,TRUE,Low priority,True,60716,Divorced,Starting,873.9187499999999,2913.0625,1,Email,English,English,Trades person,Education Planning,Very High,2016-03-11,67,dissatisfied,True,Inactive,2018-03-11,24
35.36288457315291,55 to 65,100525.0,1954,none,Low,739.1069058839253,2016-02-28,Growth,1466,2016-01-23,2016-01-23,PhD,2018-01-22,Retired,2,Male,True,TRUE,High priority,True,89033,Married,Accumulating,1507.875,5026.25,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,2016-01-23,67,very satisfied,False,Inactive,2018-01-22,50
26.040665141556484,40 to 55,69053.0,1972,mail,Medium,799.2607325094907,2014-08-12,Moderate,1467,2016-02-04,2016-02-04,College,2016-02-04,Employed,4,Male,True,TRUE,Low priority,True,97728,Married,Accumulating,1035.7949999999998,3452.6499999999996,2,Email,English,English,Physician,Capital Acquisition,Very High,2016-02-04,67,satisfied,True,Active,2016-02-04,6
