"ACQUISITION_COST","AGE_RANGE","ANNUAL_INCOME","BIRTH_YEAR","CONTACT_PREFERENCE","CREDIT_AUTHORITY_LEVEL","CREDIT_SCORE","CURRENT_EMPLOYMENT_START_DATE","CUSTOMER_BEHAVIOR","CUSTOMER_ID","DATE_FIRST_ACCOUNT_OPENED","DATE_LAST_ACCOUNT_OPENED","EDUCATION_LEVEL","EFFECTIVE_DATE","EMPLOYMENT_STATUS","FAMILY_SIZE","GENDER","HEAD_OF_HOUSEHOLD_INDICATOR","HOME_OWNER_INDICATOR","IMPORTANCE_LEVEL_CODE","INTERNET_BANKING_INDICATOR","LOYALTY_RATING_CODE","MARITAL_STATUS","MARKET_GROUP","MONTHLY_HOUSING_COST","MONTHLY_NET_INCOME","NUMBER_OF_DEPENDENT_CHILDREN","PREFERRED_COMMUNICATION_FORM","PRIMARY_SPOKEN_LANGUAGE","PRIMARY_WRITTEN_LANGUAGE","PROFESSION","PURSUIT","REFERRALS_VALUE_CODE","RELATIONSHIP_START_DATE","RETIREMENT_AGE","SATISFACTION_RATING_FROM_SURVEY","SPECIAL_TERMS_INDICATOR","STATUS","STATUS_DATE","WALLET_SHARE_PERCENTAGE","ASSETS","FUNDS_UNDER_MANAGEMENT","TOP_SPENDING_CATEGORY"
"95.96577902079372","65 and over","174797.5","1935","email","Very High","670.4025040697942","2017-01-13","Aggressive","1267","2016-02-04","2016-02-04","Professional","2018-02-03","Selfemployed","2","Male","1","0","Normal priority","0","112386","Married","Gifting","2621.9625","8739.875","0","In Person","English","English","Software Developer","Retirement Planning","Low","2016-02-04","67","very satisfied","0","Inactive","2018-02-03","2","244872","1250000","Uncategorized"
"59.4601992132551","30 to 40","79496.25","1986","none","High","674.699200634236","2017-10-21","Conserviti","1367","2016-01-05","2016-01-05","High School","2018-01-04","Unemployed","2","Female","1","1","Low priority","0","53704","Divorced","Accumulating","1192.44375","3974.8125","1","Email","English","English","Lawyer","Education Planning","Very High","2016-01-05","67","neutral","0","Inactive","2018-01-04","42","78360","300000","Recreation"
"25.60135356268601","65 and over","139103.75","1944","none","Very Low","752.6197797887456","2015-02-02","Growth","1952","2016-07-05","2016-07-05","Professional","2018-07-05","Retired","2","Male","1","0","Normal priority","0","103105","Married","Accumulating","2086.55625","6955.1875","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-07-05","67","very satisfied","1","Inactive","2018-07-05","71","197322","80000","Savings"
"9.78359990800876","65 and over","141364.0","1939","email","Very High","794.218446263677","2014-02-02","Aggressive","1062","2016-06-12","2016-06-12","Professional","2016-06-12","Retired","1","Female","1","0","Normal priority","1","73790","Divorced","Gifting","2120.46","7068.2","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-06-12","67","very satisfied","0","Active","2016-06-12","6","242410","1250000","Giving"
"65.31316430263551","40 to 55","103860.0","1976","mail","Medium","789.4138790077832","2016-10-09","Moderate","1082","2016-02-20","2016-02-20","College","2018-02-19","Employed","4","Female","1","1","Low priority","0","99810","Married","Accumulating","1557.9","5193.0","2","Email","English","English","Accountant","Estate Planning","Medium","2016-02-20","67","satisfied","1","Inactive","2018-02-19","15","124058","100000","Food"
"83.72011806647367","55 to 65","100526.0","1954","phone","Low","728.9458202312628","2014-11-04","Growth","1218","2016-04-23","2016-04-23","PhD","2016-04-23","Homemaker","2","Female","0","1","High priority","0","60914","Married","Accumulating","1507.89","5026.3","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Low","2016-04-23","67","very satisfied","0","Active","2016-04-23","2","167100","180000","Transportaion"
"60.51806241944423","40 to 55","110016.25","1976","phone","Medium","783.4963641948258","2016-07-10","Moderate","1242","2016-01-05","2016-01-05","College","2018-01-04","Employed","4","Female","0","1","Low priority","1","100098","Married","Accumulating","1650.24375","5500.8125","2","Email","English","English","Accountant","Estate Planning","Medium","2016-01-05","67","satisfied","0","Inactive","2018-01-04","43","131106","1250000","Food"
"79.65479182898154","65 and over","122770.0","1940","email","Very High","713.1887212921292","2015-05-05","Aggressive","1380","2017-11-01","2017-11-01","Professional","2017-11-01","Retired","1","Female","1","0","Normal priority","0","81651","Single","Spending","1841.55","6138.5","0","In Person","English","English","Professor","Increase Net Worth","Low","2017-11-01","67","very satisfied","1","Active","2017-11-01","71","213590","750000","Savings"
"18.065388908841967","65 and over","79970.0","1949","phone","Low","661.4035181842019","2017-02-17","Growth","1749","2016-03-12","2016-03-12","PhD","2018-03-12","Homemaker","2","Male","1","1","High priority","0","120901","Married","Accumulating","1199.55","3998.5","0","Teleconference","English","English","Data Scientist","Philanthropy","Low","2016-03-12","67","satisfied","0","Inactive","2018-03-12","71","123824","150000","Transportaion"
"10.007548228816276","55 to 65","72114.0","1960","email","Medium","674.9833157337856","2016-04-13","Growth","1834","2017-07-06","2017-07-06","University","2017-07-06","Homemaker","4","Female","1","1","High priority","1","132224","Married","Accumulating","1081.71","3605.7","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2017-07-06","67","satisfied","1","Active","2017-07-06","34","126536","1250000","Health"
"87.25341899451631","23 to 30","69327.0","1990","email","High","784.2793358764792","2016-07-27","Conserviti","1130","2017-11-01","2017-11-01","High School","2017-11-01","Unemployed","3","Male","1","1","Low priority","0","85374","Married","Accumulating","1039.905","3466.35","1","Email","English","English","Lawyer","Education Planning","Very High","2017-11-01","67","neutral","0","Active","2017-11-01","37","84504","300000","Recreation"
"31.11325421720567","55 to 65","75789.0","1960","email","Medium","739.8685219963861","2015-05-04","Growth","1410","2016-04-10","2016-04-10","University","2016-04-10","Employed","4","Female","1","1","High priority","1","54600","Married","Accumulating","1136.835","3789.45","2","Email","English","English","Accountant","Estate Planning","Very High","2016-04-10","67","satisfied","0","Active","2016-04-10","58","123049","1250000","Health"
"15.756910755722046","40 to 55","70702.0","1970","mail","Medium","661.1360814527632","2015-01-23","Moderate","1627","2017-08-28","2017-08-28","College","2017-08-28","Employed","4","Male","1","1","High priority","0","123104","Married","Accumulating","1060.53","3535.1","2","Email","English","English","Physician","Capital Acquisition","Very High","2017-08-28","67","satisfied","0","Active","2017-08-28","47","107105","100000","Personal"
"29.583182657190342","65 and over","132857.0","1938","mail","Very High","731.6710899559832","2016-12-02","Aggressive","1646","2017-12-22","2017-12-22","Professional","2017-12-22","Selfemployed","1","Female","1","0","Normal priority","1","57163","Divorced","Gifting","1992.855","6642.8499999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2017-12-22","67","very satisfied","1","Active","2017-12-22","12","233670","1250000","Giving"
"52.84522571804746","23 to 30","65122.0","1993","mail","Very High","771.196230138404","2016-04-17","Conserviti","1783","2017-03-13","2017-03-13","High School","2017-03-13","Unemployed","3","Male","1","1","Low priority","0","108725","Married","Starting","976.83","3256.1","1","Email","English","English","Trades person","Education Planning","Very High","2017-03-13","67","neutral","0","Active","2017-03-13","59","77858","300000","Recreation"
"12.938959269963474","65 and over","71448.0","1941","none","Low","759.8614733931403","2016-12-06","Growth","1934","2018-01-10","2018-01-10","Professional","2018-01-10","Selfemployed","1","Female","1","1","High priority","0","85000","Divorced","Accumulating","1071.7199999999998","3572.4","0","Other","English","English","Professor","Increase Net Worth","Very High","2018-01-10","67","very satisfied","1","Active","2018-01-10","28","146333","180000","Savings"
"73.91934184212279","55 to 65","118358.0","1956","none","Very Low","797.9929355491005","2015-11-20","Growth","1956","2018-04-22","2018-04-22","PhD","2018-04-22","Homemaker","1","Female","1","0","High priority","0","81292","Single","Accumulating","1775.37","5917.9000000000015","0","Other","English","English","Professor","Increase Net Worth","Very Low","2018-04-22","67","very satisfied","0","Active","2018-04-22","52","195261","80000","Health"
"76.26795714407358","40 to 55","103750.0","1971","mail","Low","672.7431541459342","2015-06-09","Growth","1275","2016-08-24","2016-08-24","University","2016-08-24","Employed","4","Male","1","1","High priority","0","69594","Married","Accumulating","1556.25","5187.5","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2016-08-24","67","satisfied","1","Active","2016-08-24","17","157469","150000","Food"
"55.94321190464101","55 to 65","81264.0","1961","mail","Low","759.4564355638406","2014-08-31","Growth","1636","2016-01-31","2016-01-31","University","2016-01-31","Employed","4","Female","1","1","High priority","1","85375","Married","Accumulating","1218.96","4063.2","2","Teleconference","English","English","Data Scientist","Estate Planning","Very Low","2016-01-31","67","satisfied","0","Active","2016-01-31","12","133012","150000","Utilities"
"0.6763696315182764","65 and over","170337.5","1946","phone","Very High","660.3933619066771","2015-04-23","Aggressive","1988","2016-07-27","2016-07-27","PhD","2018-07-27","Retired","2","Male","1","0","Normal priority","0","69093","Married","Spending","2555.0625","8516.875","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-07-27","67","very satisfied","0","Inactive","2018-07-27","4","229129","1250000","Savings"
"59.6270277099003","55 to 65","160816.25","1955","phone","Very Low","668.0343846511247","2016-08-20","Growth","1997","2016-08-24","2016-08-24","PhD","2018-08-24","Homemaker","2","Male","1","0","High priority","1","104010","Married","Accumulating","2412.24375","8040.8125","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-08-24","67","very satisfied","1","Inactive","2018-08-24","19","208906","80000","Health"
"73.48242516956175","65 and over","114488.0","1946","mail","Very Low","784.4612041446981","2016-10-19","Growth","1171","2018-07-23","2018-07-23","PhD","2018-07-23","Retired","1","Female","1","0","Normal priority","1","79387","Single","Accumulating","1717.3200000000004","5724.4000000000015","0","In Person","English","English","Professor","Increase Net Worth","Low","2018-07-23","67","very satisfied","0","Active","2018-07-23","54","197658","80000","Insurance"
"73.16354089114681","23 to 30","103776.25","1987","phone","High","745.9871252438878","2016-07-01","Moderate","1349","2016-04-04","2016-04-04","High School","2018-04-04","Employed","2","Female","1","1","Low priority","1","72184","Divorced","Accumulating","1556.64375","5188.8125","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-04-04","67","neutral","0","Inactive","2018-04-04","71","107604","100000","Recreation"
"9.900005852709317","23 to 30","97516.0","1987","phone","Medium","753.1348599584021","2015-03-28","Moderate","1353","2016-07-17","2016-07-17","High School","2016-07-17","Unemployed","3","Male","1","1","Low priority","0","93809","Married","Accumulating","1462.74","4875.8","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-07-17","67","neutral","1","Active","2016-07-17","42","126339","100000","Recreation"
"45.05776906582565","40 to 55","88722.0","1969","mail","Medium","710.3016742490413","2015-09-03","Growth","1144","2016-02-28","2016-02-28","University","2016-02-28","Employed","4","Male","1","1","High priority","0","129888","Married","Accumulating","1330.8299999999995","4436.0999999999985","2","Email","English","English","Accountant","Estate Planning","High","2016-02-28","67","satisfied","1","Active","2016-02-28","44","135179","1250000","Personal"
"16.208993860402902","65 and over","84939.0","1946","mail","Low","680.6304118163216","2016-10-31","Growth","1444","2017-03-14","2017-03-14","PhD","2017-03-14","Homemaker","1","Female","1","1","High priority","1","51138","Single","Accumulating","1274.0849999999996","4246.95","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Medium","2017-03-14","67","very satisfied","1","Active","2017-03-14","8","154326","180000","Insurance"
"20.923133934860466","40 to 55","75690.0","1976","email","Medium","700.2453852681633","2014-12-18","Moderate","1461","2016-06-08","2016-06-08","College","2016-06-08","Employed","4","Male","1","1","Low priority","1","103610","Married","Accumulating","1135.35","3784.5","2","Email","English","English","Accountant","Estate Planning","Very High","2016-06-08","67","satisfied","0","Active","2016-06-08","12","119369","100000","Food"
"26.63863051671512","30 to 40","65792.0","1985","email","High","736.3806201159027","2014-05-16","Conserviti","1994","2016-02-13","2016-02-13","High School","2016-02-13","Employed","3","Male","1","1","Low priority","1","47989","Married","Accumulating","986.88","3289.6","1","Email","English","English","Lawyer","Capital Acquisition","Very High","2016-02-13","67","neutral","0","Active","2016-02-13","13","87041","300000","Recreation"
"62.48011789425165","40 to 55","76540.0","1962","email","Medium","704.3611400732532","2015-02-20","Growth","1021","2017-12-22","2017-12-22","University","2017-12-22","Homemaker","4","Female","0","1","High priority","0","46449","Married","Accumulating","1148.1","3827.0","2","Teleconference","English","English","Data Scientist","Estate Planning","High","2017-12-22","67","satisfied","0","Active","2017-12-22","26","129599","1250000","Utilities"
"23.95375987274725","55 to 65","73161.0","1960","phone","Medium","658.3787834216299","2017-06-23","Growth","1245","2018-08-27","2018-08-27","PhD","2018-08-27","Homemaker","4","Female","1","1","High priority","0","133976","Married","Accumulating","1097.415","3658.05","2","Teleconference","English","English","Data Scientist","Estate Planning","Medium","2018-08-27","67","satisfied","1","Active","2018-08-27","20","128732","1250000","Health"
"97.67987281813478","55 to 65","129082.0","1955","email","Very Low","677.4573130478078","2016-09-26","Growth","1335","2018-08-28","2018-08-28","PhD","2018-08-28","Homemaker","2","Female","1","0","High priority","1","137460","Married","Accumulating","1936.23","6454.0999999999985","0","In Person","English","English","Professor","Increase Net Worth","Very High","2018-08-28","67","very satisfied","0","Active","2018-08-28","36","207956","80000","Transportaion"
"98.03040821711464","65 and over","132580.0","1941","phone","Very High","735.3489725407969","2015-08-12","Aggressive","1538","2016-01-11","2016-01-11","Professional","2016-01-11","Retired","1","Female","1","0","Normal priority","1","140098","Single","Spending","1988.7","6629.0","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-01-11","67","very satisfied","1","Active","2016-01-11","38","228379","1250000","Savings"
"25.697843306854416","65 and over","144327.0","1937","phone","Very High","730.9609057165188","2015-06-02","Aggressive","1670","2016-08-28","2016-08-28","Professional","2016-08-28","Selfemployed","1","Female","1","0","Normal priority","1","92948","Divorced","Gifting","2164.905","7216.3499999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-08-28","67","very satisfied","0","Active","2016-08-28","51","249552","1250000","Giving"
"30.721197713726376","65 and over","140467.0","1939","none","Very High","761.4137452573982","2015-10-18","Aggressive","1273","2016-04-24","2016-04-24","Professional","2016-04-24","Retired","1","Female","1","0","Normal priority","1","131852","Divorced","Gifting","2107.005","7023.3499999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-04-24","67","very satisfied","1","Active","2016-04-24","74","241584","1250000","Giving"
"32.4408138958177","30 to 40","54314.0","1979","mail","High","713.6077858745821","2016-09-08","Conserviti","1301","2018-09-04","2018-09-04","College","2018-09-04","Employed","3","Male","0","1","Low priority","1","120352","Married","Accumulating","814.7099999999998","2715.7","1","Email","English","English","Lawyer","Capital Acquisition","High","2018-09-04","67","neutral","1","Active","2018-09-04","29","74454","300000","Housing"
"44.12785065912162","23 to 30","91221.0","1992","mail","High","687.5096967441942","2014-08-20","Moderate","1394","2016-02-28","2016-02-28","High School","2016-02-28","Unemployed","3","Male","1","1","Low priority","0","126679","Married","Accumulating","1368.315","4561.05","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-02-28","67","neutral","1","Active","2016-02-28","44","112974","100000","Recreation"
"31.762162641424545","30 to 40","94751.25","1986","phone","High","705.1789545429723","2017-02-04","Moderate","1455","2016-01-27","2016-01-27","High School","2018-01-26","Employed","2","Female","1","1","Low priority","0","61709","Single","Accumulating","1421.26875","4737.5625","1","Email","English","English","Lawyer","Capital Acquisition","Very Low","2016-01-27","67","neutral","1","Inactive","2018-01-26","54","99557","300000","Recreation"
"85.63782671954398","40 to 55","118391.25","1968","none","Low","782.751282445818","2015-02-04","Growth","1026","2016-03-07","2016-03-07","University","2018-03-07","Employed","4","Female","1","1","High priority","0","81927","Married","Accumulating","1775.86875","5919.5625","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2016-03-07","67","satisfied","0","Inactive","2018-03-07","2","145837","150000","Personal"
"9.096737291615398","65 and over","142773.0","1940","mail","Very High","686.4202248357174","2017-05-16","Aggressive","1628","2018-01-17","2018-01-17","Professional","2018-01-17","Retired","1","Female","0","0","Normal priority","1","80762","Divorced","Gifting","2141.5950000000007","7138.6500000000015","0","In Person","English","English","Software Developer","Retirement Planning","Very Low","2018-01-17","67","very satisfied","1","Active","2018-01-17","72","241776","1250000","Savings"
"33.01905423260373","23 to 30","63539.0","1991","mail","Very High","727.0226441887448","2016-04-02","Conserviti","1074","2017-06-16","2017-06-16","High School","2017-06-16","Unemployed","3","Male","0","1","Low priority","0","122990","Married","Starting","953.085","3176.9500000000007","1","Email","English","English","Lawyer","Education Planning","High","2017-06-16","67","neutral","0","Active","2017-06-16","36","77558","300000","Recreation"
"51.932042798942454","65 and over","139208.0","1934","mail","Very High","691.1208878244272","2017-07-10","Aggressive","1113","2018-04-15","2018-04-15","Professional","2018-04-15","Selfemployed","1","Female","1","0","Normal priority","0","81862","Divorced","Gifting","2088.12","6960.4000000000015","0","Video Conference","English","English","Software Developer","Retirement Planning","Very High","2018-04-15","67","very dissatisfied","1","Active","2018-04-15","18","247037","1250000","Uncategorized"
"26.04066514155648","40 to 55","69053.0","1972","mail","Medium","799.2607325094908","2014-08-12","Moderate","1467","2016-02-04","2016-02-04","College","2016-02-04","Employed","4","Male","1","1","Low priority","1","97728","Married","Accumulating","1035.7949999999996","3452.65","2","Email","English","English","Physician","Capital Acquisition","Very High","2016-02-04","67","satisfied","1","Active","2016-02-04","6","102084","100000","Food"
"59.81135406985363","30 to 40","49692.0","1985","phone","Very High","727.2830426139869","2016-08-13","Conserviti","1615","2017-09-17","2017-09-17","High School","2017-09-17","Employed","3","Male","1","1","Low priority","1","129347","Married","Starting","745.38","2484.6","1","Email","English","English","Lawyer","Education Planning","High","2017-09-17","67","neutral","0","Active","2017-09-17","33","64923","300000","Recreation"
"83.76920623698867","23 to 30","52129.0","1992","mail","Very High","755.31559017166","2015-01-27","Conserviti","1818","2016-10-17","2016-10-17","High School","2016-10-17","Employed","3","Male","1","1","Low priority","1","62665","Married","Starting","781.935","2606.45","1","Email","English","English","Trades person","Education Planning","Low","2016-10-17","67","neutral","1","Active","2016-10-17","14","63126","300000","Recreation"
"24.37708707686589","30 to 40","123106.0","1979","mail","Low","732.1367558726016","2014-02-04","Growth","1968","2016-05-31","2016-05-31","College","2016-05-31","Employed","3","Male","1","1","High priority","1","104184","Married","Accumulating","1846.59","6155.299999999998","1","Email","English","English","Accountant","Estate Planning","High","2016-05-31","67","satisfied","1","Active","2016-05-31","26","169408","150000","Housing"
"67.0006678551128","65 and over","141136.0","1946","email","Very High","695.6354826174976","2016-04-07","Aggressive","1069","2017-03-14","2017-03-14","PhD","2017-03-14","Retired","1","Female","1","0","Normal priority","1","134640","Single","Spending","2117.0399999999995","7056.799999999998","0","In Person","English","English","Professor","Increase Net Worth","Very High","2017-03-14","67","very satisfied","1","Active","2017-03-14","67","234408","1250000","Insurance"
"66.76922448812155","55 to 65","72030.0","1956","mail","Medium","722.4816469122475","2015-06-04","Growth","1146","2017-12-22","2017-12-22","University","2017-12-22","Homemaker","2","Female","1","1","High priority","0","69027","Married","Accumulating","1080.45","3601.5","0","Teleconference","English","English","Data Scientist","Estate Planning","Medium","2017-12-22","67","satisfied","0","Active","2017-12-22","24","124919","1250000","Health"
"31.153307463511876","40 to 55","98721.0","1963","none","Low","652.9763605737052","2015-02-21","Growth","1251","2017-11-29","2017-11-29","University","2017-11-29","Employed","4","Female","1","1","High priority","1","142655","Married","Accumulating","1480.815","4936.05","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2017-11-29","67","satisfied","0","Active","2017-11-29","15","155135","150000","Utilities"
"92.7177885580892","65 and over","122150.0","1947","email","Very High","750.3794153890809","2015-08-25","Aggressive","1355","2018-06-20","2018-06-20","Professional","2018-06-20","Retired","1","Female","1","0","Normal priority","0","52973","Single","Spending","1832.25","6107.5","0","In Person","English","English","Professor","Increase Net Worth","Low","2018-06-20","67","very satisfied","1","Active","2018-06-20","37","209819","750000","Insurance"
"49.61243229008657","65 and over","157567.5","1942","none","Very High","666.4227938512929","2016-02-28","Aggressive","1517","2016-02-04","2016-02-04","Professional","2018-02-03","Retired","2","Male","1","0","Normal priority","0","95781","Married","Spending","2363.5125","7878.375","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-02-04","67","very satisfied","0","Inactive","2018-02-03","7","219970","750000","Savings"
"82.85341137480233","40 to 55","67747.0","1971","email","Medium","676.0437111934655","2015-04-12","Moderate","1028","2017-06-04","2017-06-04","College","2017-06-04","Employed","4","Male","1","1","Low priority","0","100170","Married","Accumulating","1016.205","3387.35","2","Email","English","English","Physician","Capital Acquisition","High","2017-06-04","67","satisfied","1","Active","2017-06-04","56","104685","100000","Food"
"80.96017248014378","65 and over","180498.75","1945","phone","Very High","717.9764660515136","2017-02-25","Aggressive","1499","2016-03-12","2016-03-12","PhD","2018-03-12","Retired","2","Male","1","0","Normal priority","0","73363","Married","Gifting","2707.48125","9024.9375","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-03-12","67","very satisfied","1","Inactive","2018-03-12","55","238747","1250000","Savings"
"93.9774699633584","30 to 40","47764.0","1986","phone","Very High","662.6927203320341","2014-09-29","Conserviti","1781","2016-12-22","2016-12-22","College","2016-12-22","Employed","3","Male","1","1","Low priority","0","83300","Married","Starting","716.4599999999998","2388.2","1","Email","English","English","Lawyer","Capital Acquisition","Low","2016-12-22","67","neutral","0","Active","2016-12-22","18","70923","300000","Recreation"
"49.73085920743839","40 to 55","132962.5","1963","phone","Low","673.8600642431597","2015-05-17","Growth","1917","2016-09-21","2016-09-21","University","2018-09-21","Employed","4","Male","0","1","High priority","1","141234","Married","Accumulating","1994.4375","6648.125","2","Teleconference","English","English","Data Scientist","Philanthropy","Low","2016-09-21","67","satisfied","1","Inactive","2018-09-21","58","166852","180000","Utilities"
"49.16247921617715","23 to 30","65625.0","1988","email","High","769.635222214381","2015-03-09","Conserviti","1191","2016-11-30","2016-11-30","High School","2016-11-30","Employed","3","Male","0","1","Low priority","1","59775","Married","Accumulating","984.375","3281.25","1","Email","English","English","Lawyer","Capital Acquisition","Low","2016-11-30","67","neutral","1","Active","2016-11-30","59","86110","300000","Recreation"
"67.89083940503188","23 to 30","63949.0","1989","email","Very High","787.8793262711087","2015-12-08","Conserviti","1665","2016-08-01","2016-08-01","High School","2016-08-01","Unemployed","3","Male","1","1","Low priority","1","46554","Married","Starting","959.235","3197.4500000000007","1","Email","English","English","Lawyer","Education Planning","Low","2016-08-01","67","neutral","0","Active","2016-08-01","49","79407","300000","Recreation"
"31.90560036573069","65 and over","46759.0","1994","none","Very High","676.0719439669301","2015-10-21","Conserviti","1847","2016-09-16","2016-09-16","High School","2016-09-16","Unemployed","3","Male","0","1","Low priority","0","76852","Married","Starting","701.3849999999999","2337.95","1","Email","English","English","Trades person","Education Planning","Very High","2016-09-16","67","dissatisfied","1","Active","2016-09-16","1","49800","300000","Recreation"
"82.93855880933623","30 to 40","79983.75","1986","email","High","765.7499081825595","2016-07-02","Conserviti","1435","2016-03-09","2016-03-09","High School","2018-03-09","Employed","2","Female","0","1","Low priority","1","123139","Divorced","Accumulating","1199.75625","3999.1875","1","Email","English","English","Lawyer","Education Planning","Very High","2016-03-09","67","neutral","1","Inactive","2018-03-09","39","80949","300000","Recreation"
"10.714822440998873","65 and over","125910.0","1939","mail","Very High","746.3349777742301","2016-05-23","Aggressive","1551","2018-09-04","2018-09-04","Professional","2018-09-04","Selfemployed","1","Female","1","0","Normal priority","1","116882","Divorced","Spending","1888.65","6295.5","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2018-09-04","67","very satisfied","1","Active","2018-09-04","19","223780","1250000","Giving"
"66.96358099207869","30 to 40","71509.0","1986","phone","High","666.0479836277545","2016-02-10","Moderate","1605","2018-06-20","2018-06-20","High School","2018-06-20","Employed","3","Male","1","1","Low priority","0","93076","Married","Accumulating","1072.635","3575.4500000000007","1","Email","English","English","Lawyer","Capital Acquisition","Very High","2018-06-20","67","neutral","1","Active","2018-06-20","13","92580","300000","Recreation"
"87.58057516920391","65 and over","129592.0","1937","mail","Very High","715.79538972268","2016-01-09","Aggressive","1701","2018-07-21","2018-07-21","Professional","2018-07-21","Retired","1","Female","0","0","Normal priority","1","137943","Divorced","Spending","1943.88","6479.5999999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2018-07-21","67","very satisfied","1","Active","2018-07-21","6","225859","1250000","Giving"
"30.681278206189113","40 to 55","83305.0","1975","phone","Medium","695.5487214134712","2015-11-27","Moderate","1951","2017-11-25","2017-11-25","College","2017-11-25","Employed","4","Male","1","1","Low priority","0","60297","Married","Accumulating","1249.575","4165.25","2","Email","English","English","Physician","Capital Acquisition","High","2017-11-25","67","satisfied","1","Active","2017-11-25","1","119597","1250000","Food"
"55.85722063545525","55 to 65","74002.0","1957","mail","Low","777.419939359665","2014-04-28","Growth","1029","2016-08-28","2016-08-28","University","2016-08-28","Employed","4","Female","1","1","High priority","0","131178","Married","Accumulating","1110.03","3700.1","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2016-08-28","67","satisfied","1","Active","2016-08-28","74","127119","150000","Health"
"97.85055240097893","40 to 55","94093.0","1967","email","Low","790.1705031178262","2015-04-01","Growth","1032","2018-07-24","2018-07-24","University","2018-07-24","Employed","4","Male","1","1","High priority","1","59503","Married","Accumulating","1411.3949999999998","4704.65","2","Teleconference","English","English","Data Scientist","Estate Planning","Medium","2018-07-24","67","satisfied","0","Active","2018-07-24","53","145296","150000","Personal"
"82.44021920784341","65 and over","142604.0","1936","phone","Very High","759.657463498125","2016-06-22","Aggressive","1167","2017-06-13","2017-06-13","Professional","2017-06-13","Selfemployed","1","Female","1","0","Normal priority","1","65594","Divorced","Gifting","2139.06","7130.2","0","Video Conference","English","English","Software Developer","Retirement Planning","Very High","2017-06-13","67","very dissatisfied","0","Active","2017-06-13","72","248530","1250000","Uncategorized"
"65.9577111723711","65 and over","113037.5","1939","email","Very Low","654.0576505733272","2015-03-21","Growth","1464","2016-05-06","2016-05-06","Professional","2018-05-06","Retired","2","Male","1","1","Normal priority","0","58436","Married","Accumulating","1695.5625","5651.875","0","In Person","English","English","Professor","Increase Net Worth","Low","2016-05-06","67","very satisfied","1","Inactive","2018-05-06","47","170598","80000","Giving"
"78.35899031748676","65 and over","137467.0","1935","phone","Very High","661.0016619662343","2015-09-07","Aggressive","1518","2017-10-17","2017-10-17","Professional","2017-10-17","Selfemployed","1","Female","1","0","Normal priority","0","115837","Divorced","Gifting","2062.005","6873.3499999999985","0","Video Conference","English","English","Software Developer","Retirement Planning","Very High","2017-10-17","67","very dissatisfied","0","Active","2017-10-17","15","243871","1250000","Uncategorized"
"32.16229226631412","55 to 65","71609.0","1960","mail","Medium","703.6601558701709","2015-10-07","Growth","1811","2017-07-24","2017-07-24","University","2017-07-24","Employed","4","Female","1","1","High priority","1","110088","Married","Accumulating","1074.135","3580.4500000000007","2","Email","English","English","Accountant","Estate Planning","Medium","2017-07-24","67","satisfied","0","Active","2017-07-24","56","119787","1250000","Health"
"47.17064654780941","40 to 55","78431.0","1967","none","Medium","677.8854715559775","2016-04-06","Moderate","1835","2018-08-28","2018-08-28","University","2018-08-28","Employed","4","Male","1","1","High priority","1","117147","Married","Accumulating","1176.465","3921.55","2","Email","English","English","Accountant","Estate Planning","Low","2018-08-28","67","satisfied","0","Active","2018-08-28","5","125384","1250000","Personal"
"76.10513343227352","30 to 40","77487.0","1982","mail","High","725.4716322477756","2015-09-29","Moderate","1930","2017-09-12","2017-09-12","College","2017-09-12","Employed","3","Male","1","1","Low priority","0","138981","Married","Accumulating","1162.3049999999996","3874.35","1","Email","English","English","Physician","Capital Acquisition","Very High","2017-09-12","67","satisfied","0","Active","2017-09-12","32","111195","100000","Recreation"
"55.7593834774217","40 to 55","91199.0","1962","phone","Low","705.3928691413125","2015-05-02","Growth","1087","2017-02-11","2017-02-11","PhD","2017-02-11","Homemaker","3","Female","0","1","High priority","1","85645","Single","Accumulating","1367.985","4559.95","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Very Low","2017-02-11","67","very satisfied","0","Active","2017-02-11","16","155637","150000","Utilities"
